1 qid:905 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0 11:0.0011494252873563218 12:0.017241379310344827 13:0.0034482758620689655 14:0.013793103448275862 15:0.010344827586206896 16:0.9321839080459771 
2 qid:906 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:906 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0011494252873563218 8:0.014942528735632184 9:0.0 10:0.0 11:0.0011494252873563218 12:0.017241379310344827 13:0.0034482758620689655 14:0.013793103448275862 15:0.009195402298850575 16:0.9333333333333333 
2 qid:907 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:907 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0 11:0.0011494252873563218 12:0.017241379310344827 13:0.004597701149425287 14:0.014942528735632184 15:0.014942528735632184 16:0.9252873563218391 
2 qid:908 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:908 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0 11:0.0011494252873563218 12:0.017241379310344827 13:0.0034482758620689655 14:0.01264367816091954 15:0.011494252873563218 16:0.9321839080459771 
2 qid:909 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:909 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0 11:0.0011494252873563218 12:0.017241379310344827 13:0.004597701149425287 14:0.010344827586206896 15:0.014942528735632184 16:0.9298850574712644 
2 qid:910 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:910 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0 11:0.0011494252873563218 12:0.017241379310344827 13:0.004597701149425287 14:0.014942528735632184 15:0.014942528735632184 16:0.9252873563218391 
2 qid:911 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:911 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.013793103448275862 15:0.014942528735632184 16:0.9264367816091954 
2 qid:912 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:912 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0022988505747126436 7:0.0011494252873563218 8:0.013793103448275862 9:0.0 10:0.0 11:0.0022988505747126436 12:0.016091954022988506 13:0.004597701149425287 14:0.013793103448275862 15:0.01264367816091954 16:0.9287356321839081 
2 qid:913 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:913 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0 11:0.0011494252873563218 12:0.017241379310344827 13:0.004597701149425287 14:0.010344827586206896 15:0.014942528735632184 16:0.9298850574712644 
2 qid:914 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:914 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0 11:0.0011494252873563218 12:0.017241379310344827 13:0.0022988505747126436 14:0.011494252873563218 15:0.016091954022988506 16:0.9298850574712644 
2 qid:915 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:915 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0 7:0.0 8:0.017241379310344827 9:0.0 10:0.0 11:0.0 12:0.01839080459770115 13:0.0022988505747126436 14:0.01264367816091954 15:0.017241379310344827 16:0.9275862068965517 
2 qid:916 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:916 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0022988505747126436 7:0.0 8:0.014942528735632184 9:0.0 10:0.0 11:0.0022988505747126436 12:0.016091954022988506 13:0.0022988505747126436 14:0.010344827586206896 15:0.014942528735632184 16:0.9321839080459771 
2 qid:917 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:917 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0 11:0.0011494252873563218 12:0.017241379310344827 13:0.0034482758620689655 14:0.013793103448275862 15:0.010344827586206896 16:0.9321839080459771 
2 qid:918 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:918 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0011494252873563218 8:0.014942528735632184 9:0.0 10:0.0 11:0.0011494252873563218 12:0.017241379310344827 13:0.0034482758620689655 14:0.013793103448275862 15:0.009195402298850575 16:0.9333333333333333 
2 qid:919 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:919 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0 11:0.0011494252873563218 12:0.017241379310344827 13:0.0034482758620689655 14:0.01264367816091954 15:0.011494252873563218 16:0.9321839080459771 
2 qid:920 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0011494252873563218 7:0.0 8:0.016091954022988506 9:0.0 10:0.0011494252873563218 11:0.0011494252873563218 12:0.016091954022988506 13:0.004597701149425287 14:0.009195402298850575 15:0.014942528735632184 16:0.9310344827586207 
1 qid:920 1:0.0 2:0.0 3:0.0 4:0.004597701149425287 5:0.0 6:0.0022988505747126436 7:0.0011494252873563218 8:0.013793103448275862 9:0.0 10:0.0 11:0.0022988505747126436 12:0.016091954022988506 13:0.004597701149425287 14:0.013793103448275862 15:0.01264367816091954 16:0.9287356321839081 
2 qid:921 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:921 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0 11:0.0 12:0.012077294685990338 13:0.002898550724637681 14:0.006280193236714976 15:0.00966183574879227 16:0.9579710144927536 
2 qid:922 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:922 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0 11:0.0 12:0.012077294685990338 13:0.002898550724637681 14:0.00676328502415459 15:0.011594202898550725 16:0.9555555555555556 
2 qid:923 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:923 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0 11:0.0 12:0.012077294685990338 13:0.002898550724637681 14:0.00676328502415459 15:0.011594202898550725 16:0.9555555555555556 
2 qid:924 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:924 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0 11:0.0 12:0.012077294685990338 13:0.002898550724637681 14:0.005797101449275362 15:0.010144927536231883 16:0.9579710144927536 
2 qid:925 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:925 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0 11:0.0 12:0.012077294685990338 13:0.002898550724637681 14:0.00676328502415459 15:0.011594202898550725 16:0.9555555555555556 
2 qid:926 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:926 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0004830917874396135 11:0.0 12:0.011594202898550725 13:0.002898550724637681 14:0.00676328502415459 15:0.011111111111111112 16:0.9560386473429952 
2 qid:927 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:927 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0 11:0.0 12:0.012077294685990338 13:0.002898550724637681 14:0.007246376811594203 15:0.011111111111111112 16:0.9555555555555556 
2 qid:928 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:928 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0004830917874396135 8:0.007246376811594203 9:0.0 10:0.0 11:0.0 12:0.012077294685990338 13:0.0024154589371980675 14:0.005797101449275362 15:0.005797101449275362 16:0.9628019323671497 
2 qid:929 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:929 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0004830917874396135 11:0.0 12:0.011594202898550725 13:0.0024154589371980675 14:0.005314009661835749 15:0.006280193236714976 16:0.9628019323671497 
2 qid:930 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:930 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0004830917874396135 11:0.0 12:0.011594202898550725 13:0.002898550724637681 14:0.005314009661835749 15:0.010144927536231883 16:0.9584541062801932 
2 qid:931 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:931 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0004830917874396135 11:0.0 12:0.011594202898550725 13:0.002898550724637681 14:0.006280193236714976 15:0.011594202898550725 16:0.9560386473429952 
2 qid:932 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:932 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.0024154589371980675 14:0.004830917874396135 15:0.006280193236714976 16:0.9632850241545894 
2 qid:933 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:933 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0004830917874396135 11:0.0 12:0.011594202898550725 13:0.002898550724637681 14:0.00676328502415459 15:0.011111111111111112 16:0.9560386473429952 
2 qid:934 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:934 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0004830917874396135 11:0.0 12:0.011594202898550725 13:0.002898550724637681 14:0.00676328502415459 15:0.011111111111111112 16:0.9560386473429952 
2 qid:935 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:935 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0004830917874396135 11:0.0 12:0.011594202898550725 13:0.002898550724637681 14:0.006280193236714976 15:0.011594202898550725 16:0.9560386473429952 
2 qid:936 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:936 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0004830917874396135 8:0.007246376811594203 9:0.0 10:0.0 11:0.0 12:0.012077294685990338 13:0.002898550724637681 14:0.00676328502415459 15:0.011111111111111112 16:0.9560386473429952 
2 qid:937 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:937 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0004830917874396135 8:0.007246376811594203 9:0.0 10:0.0 11:0.0 12:0.012077294685990338 13:0.002898550724637681 14:0.007246376811594203 15:0.010628019323671498 16:0.9560386473429952 
2 qid:938 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:938 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0 11:0.0 12:0.012077294685990338 13:0.002898550724637681 14:0.006280193236714976 15:0.00966183574879227 16:0.9579710144927536 
2 qid:939 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:939 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0004830917874396135 11:0.0 12:0.011594202898550725 13:0.002898550724637681 14:0.006280193236714976 15:0.011594202898550725 16:0.9560386473429952 
2 qid:940 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.000966183574879227 11:0.0 12:0.011111111111111112 13:0.002898550724637681 14:0.005797101449275362 15:0.011594202898550725 16:0.9565217391304348 
1 qid:940 1:0.0 2:0.0 3:0.0 4:0.003381642512077295 5:0.0 6:0.0 7:0.0 8:0.007729468599033816 9:0.0 10:0.0004830917874396135 11:0.0 12:0.011594202898550725 13:0.002898550724637681 14:0.006280193236714976 15:0.011594202898550725 16:0.9560386473429952 
2 qid:941 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.003787878787878788 14:0.004734848484848485 15:0.019886363636363636 16:0.9365530303030303 
1 qid:941 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.000946969696969697 6:0.0 7:0.0 8:0.007575757575757576 9:0.0 10:0.0 11:0.000946969696969697 12:0.019886363636363636 13:0.002840909090909091 14:0.005681818181818182 15:0.01893939393939394 16:0.9375 
2 qid:942 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.003787878787878788 14:0.004734848484848485 15:0.019886363636363636 16:0.9365530303030303 
1 qid:942 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.000946969696969697 8:0.007575757575757576 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.003787878787878788 14:0.004734848484848485 15:0.01893939393939394 16:0.9375 
2 qid:943 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.003787878787878788 14:0.004734848484848485 15:0.019886363636363636 16:0.9365530303030303 
1 qid:943 1:0.0 2:0.0 3:0.0 4:0.005681818181818182 5:0.0 6:0.0 7:0.000946969696969697 8:0.007575757575757576 9:0.0 10:0.0 11:0.0 12:0.020833333333333332 13:0.003787878787878788 14:0.008522727272727272 15:0.017045454545454544 16:0.9356060606060606 
2 qid:944 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.003787878787878788 14:0.004734848484848485 15:0.019886363636363636 16:0.9365530303030303 
1 qid:944 1:0.0 2:0.0 3:0.0 4:0.005681818181818182 5:0.000946969696969697 6:0.0 7:0.0 8:0.007575757575757576 9:0.0 10:0.0 11:0.0 12:0.020833333333333332 13:0.003787878787878788 14:0.005681818181818182 15:0.020833333333333332 16:0.9346590909090909 
2 qid:945 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.003787878787878788 14:0.004734848484848485 15:0.019886363636363636 16:0.9365530303030303 
1 qid:945 1:0.0 2:0.000946969696969697 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.0 11:0.000946969696969697 12:0.019886363636363636 13:0.004734848484848485 14:0.004734848484848485 15:0.01893939393939394 16:0.9365530303030303 
2 qid:946 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.003787878787878788 14:0.004734848484848485 15:0.019886363636363636 16:0.9365530303030303 
1 qid:946 1:0.0 2:0.0 3:0.0 4:0.005681818181818182 5:0.0 6:0.0 7:0.000946969696969697 8:0.007575757575757576 9:0.0 10:0.0 11:0.000946969696969697 12:0.019886363636363636 13:0.003787878787878788 14:0.008522727272727272 15:0.016098484848484848 16:0.9365530303030303 
2 qid:947 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.003787878787878788 14:0.004734848484848485 15:0.019886363636363636 16:0.9365530303030303 
1 qid:947 1:0.0 2:0.0 3:0.0 4:0.005681818181818182 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.0 11:0.0 12:0.020833333333333332 13:0.004734848484848485 14:0.005681818181818182 15:0.020833333333333332 16:0.9337121212121212 
2 qid:948 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.003787878787878788 14:0.004734848484848485 15:0.019886363636363636 16:0.9365530303030303 
1 qid:948 1:0.0 2:0.0 3:0.0 4:0.005681818181818182 5:0.0 6:0.0 7:0.000946969696969697 8:0.007575757575757576 9:0.0 10:0.0 11:0.000946969696969697 12:0.019886363636363636 13:0.004734848484848485 14:0.006628787878787879 15:0.01231060606060606 16:0.9412878787878788 
2 qid:949 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.003787878787878788 14:0.004734848484848485 15:0.019886363636363636 16:0.9365530303030303 
1 qid:949 1:0.0 2:0.0 3:0.0 4:0.005681818181818182 5:0.0 6:0.0 7:0.000946969696969697 8:0.007575757575757576 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.004734848484848485 14:0.004734848484848485 15:0.01893939393939394 16:0.9365530303030303 
2 qid:950 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.003787878787878788 14:0.004734848484848485 15:0.019886363636363636 16:0.9365530303030303 
1 qid:950 1:0.0 2:0.000946969696969697 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.000946969696969697 8:0.007575757575757576 9:0.0 10:0.0 11:0.0 12:0.020833333333333332 13:0.004734848484848485 14:0.006628787878787879 15:0.014204545454545454 16:0.9393939393939394 
2 qid:951 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.003787878787878788 14:0.004734848484848485 15:0.019886363636363636 16:0.9365530303030303 
1 qid:951 1:0.0 2:0.0 3:0.0 4:0.005681818181818182 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.0 11:0.000946969696969697 12:0.019886363636363636 13:0.004734848484848485 14:0.005681818181818182 15:0.019886363636363636 16:0.9346590909090909 
2 qid:952 1:0.000946969696969697 2:0.0 3:0.0 4:0.004734848484848485 5:0.0 6:0.0 7:0.0 8:0.008522727272727272 9:0.0 10:0.000946969696969697 11:0.0 12:0.019886363636363636 13:0.003787878787878788 14:0.004734848484848485 15:0.019886363636363636 16:0.9365530303030303 
